tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,titular_porcentaje_titularidad,titular_domicilio_provincia_id,titular_pais_nacimiento_id
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-16,2017-01-25,01153,LA MATANZA Nº 05,Buenos Aires,Protocolo 21,2017,05,SEDAN 5 PUERTAS,112,RENAULT,A60,NUEVO SANDERO AUTHENTIQUE,1,Privado,Física,GREGORIO DE LAFERRERE,BUENOS AIRES,Masculino,1969,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-17,2013-08-30,01153,LA MATANZA Nº 05,Buenos Aires,Protocolo 21,2013,05,SEDAN 5 PUERTAS,112,RENAULT,965,SANDERO AUTH. PACK I 1.6 8V,1,Privado,Física,ISIDRO CASANOVA,BUENOS AIRES,No identificado,1967,PARAGUAY,100,06,PRY
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-18,2010-09-16,01153,LA MATANZA Nº 05,Buenos Aires,Importado,2010,02,SEDAN 4 PTAS,136,VOLKSWAGEN,285,BORA 2.0,1,Privado,Física,ISIDRO CASANOVA,BUENOS AIRES,Masculino,1992,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-19,2016-09-09,01153,LA MATANZA Nº 05,Buenos Aires,Protocolo 21,2016,05,SEDAN 5 PUERTAS,130,TOYOTA,912,ETIOS XLS 1.5 6M/T,1,Privado,Física,C.EVITA,BUENOS AIRES,Femenino,1976,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-19,2014-09-17,01153,LA MATANZA Nº 05,Buenos Aires,Protocolo 21,2014,30,FURGONETA,044,FIAT,810,NUEVO FIORINO 1.4 8V,1,Privado,Física,C.EVITA,BUENOS AIRES,Femenino,1976,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-19,1993-10-25,01153,LA MATANZA Nº 05,Buenos Aires,Nacional,1993,20,PICK-UP,19,FORD,11,F-100 NAFTA,1,Privado,Física,ISIDRO CASANOVA,BUENOS AIRES,Masculino,1969,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-22,1995-02-02,01153,LA MATANZA Nº 05,Buenos Aires,Nacional,1995,11,SEDAN 2 PTAS,17,FIAT,62,UNO SCR 3P,1,Privado,Física,GREGORIO DE LAFERRERE,BUENOS AIRES,Masculino,1961,ARGENTINA,100,06,ARG
COMUNICACIÓN DE RECUPERO,2021-03-23,2011-12-06,01153,LA MATANZA Nº 05,Buenos Aires,Nacional,2011,12,SEDAN 4 PTAS,08,CHEVROLET,DC,CLASSIC 4 PTAS LS AA+DIR 1.4N-AÑO:2011,1,Privado,Física,I.CASANOVA,BUENOS AIRES,Masculino,1976,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-25,2019-04-29,01153,LA MATANZA Nº 05,Buenos Aires,Protocolo 21,2019,05,SEDAN 5 PUERTAS,024,CHEVROLET,616,ONIX 1.4 N LT,1,Privado,Física,ISIDRO CASANOVA,BUENOS AIRES,Femenino,1995,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-25,2012-11-14,01153,LA MATANZA Nº 05,Buenos Aires,Importado,2012,10,TODO TERRENO,047,FORD,881,KUGA TITANIUM 2.5T AT 4X4 L,1,Privado,Física,ISIDRO CASANOVA,BUENOS AIRES,Masculino,1975,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-26,2009-08-27,01153,LA MATANZA Nº 05,Buenos Aires,Protocolo 21,2009,04,RURAL 5 PTAS,044,FIAT,612,PALIO ADVENTURE 1.8MPI V8,1,Privado,Física,GONZALEZ CATAN,BUENOS AIRES,Masculino,1977,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-29,2013-07-29,01153,LA MATANZA Nº 05,Buenos Aires,Protocolo 21,2013,02,SEDAN 4 PUERTAS,024,CHEVROLET,615,PRISMA 1.4 N LTZ,1,Privado,Física,GREGORIO DE LAFERRERE,BUENOS AIRES,Masculino,1983,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-29,2009-10-08,01153,LA MATANZA Nº 05,Buenos Aires,Protocolo 21,2009,05,SEDAN 5 PTAS,136,VOLKSWAGEN,274,GOL 1.6,1,Privado,Física,GONZALEZ CATÁN,BUENOS AIRES,Masculino,1997,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-29,2011-08-02,01153,LA MATANZA Nº 05,Buenos Aires,Protocolo 21,2011,02,SEDAN 4 PTAS,024,CHEVROLET,537,CLASSIC 1.4 N LS,1,Privado,Física,ISIDRO CASANOVA,BUENOS AIRES,Femenino,1980,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-30,1997-05-05,01153,LA MATANZA Nº 05,Buenos Aires,Nacional,1997,12,SEDAN 4 PTAS,34,PEUGEOT,31,504 GD DIF A,1,Privado,Física,VILLA LUZURIAGA,BUENOS AIRES,Masculino,1994,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-05,2012-07-20,01154,LA MATANZA Nº 06,Buenos Aires,Protocolo 21,2012,05,SEDAN 5 PTAS,112,RENAULT,818,SANDERO STEPWAY PH2,1,Privado,Física,SAN JUSTO,BUENOS AIRES,Masculino,1966,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-03,2017-05-05,01154,LA MATANZA Nº 06,Buenos Aires,Protocolo 21,2017,82,PICK-UP CABINA DOBLE,136,VOLKSWAGEN,307,SAVEIRO 1.6,1,Privado,Física,SAN JUSTO,BUENOS AIRES,Femenino,1992,ARGENTINA,50,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-09,2011-09-09,01154,LA MATANZA Nº 06,Buenos Aires,Protocolo 21,2011,22,SEDAN 3 PTAS,136,VOLKSWAGEN,463,GOL 1.4 L,1,Privado,Física,SAN JUSTO,BUENOS AIRES,Masculino,1994,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-09,2013-09-26,01154,LA MATANZA Nº 06,Buenos Aires,Protocolo 21,2013,05,SEDAN 5 PUERTAS,104,PEUGEOT,707,208 ALLURE 1.6 N,1,Privado,Física,SAN JUSTO,BUENOS AIRES,Masculino,1951,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-10,2018-05-07,01154,LA MATANZA Nº 06,Buenos Aires,Protocolo 21,2018,05,SEDAN 5 PUERTAS,104,PEUGEOT,769,2008 ALLURE 1.6,1,Privado,Física,SAN JUSTO,BUENOS AIRES,Masculino,1947,ITALIA,100,06,ITA
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-10,2015-11-04,01154,LA MATANZA Nº 06,Buenos Aires,Protocolo 21,2015,05,SEDAN 5 PUERTAS,104,PEUGEOT,708,208 FELINE 1.6 N PACK CUIR,1,Privado,Física,SAN JUSTO,BUENOS AIRES,Masculino,1989,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-11,2001-03-06,01154,LA MATANZA Nº 06,Buenos Aires,Protocolo 21,2001,22,SEDAN 3 PUERTAS,112,RENAULT,004,TWINGO,1,Privado,Física,ISIDRO CASANOVA,BUENOS AIRES,Masculino,1988,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-12,2016-01-04,01154,LA MATANZA Nº 06,Buenos Aires,Nacional,2016,17,SEDAN 5 PUERTAS,17,FIAT,AY,PALIO (326) ATTRACTIVE 5P 1.4 8V,1,Privado,Física,SAN JUSTO,BUENOS AIRES,Masculino,1980,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-12,2010-08-24,01154,LA MATANZA Nº 06,Buenos Aires,Nacional,2010,17,SEDAN 5 PTAS,34,PEUGEOT,JL,207 COMPACT XR 1.4 5P,1,Privado,Física,LA MATANZA,BUENOS AIRES,Masculino,1998,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-15,2004-01-06,01154,LA MATANZA Nº 06,Buenos Aires,Protocolo 21,2004,05,SEDAN 5 PTAS,027,CITROEN,170,C3 1.6 I 16V EX,1,Privado,Física,I.CASANOVA,BUENOS AIRES,Masculino,1982,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-17,2003-05-14,01154,LA MATANZA Nº 06,Buenos Aires,Nacional,2003,12,SEDAN 4 PTAS,37,RENAULT,LP,CLIO2 F2 TRIC DIE PRIVILEGE,1,Privado,Física,SAN JUSTO,BUENOS AIRES,Masculino,1979,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-18,2006-09-21,01154,LA MATANZA Nº 06,Buenos Aires,Protocolo 21,2006,05,SEDAN 5 PTAS,027,CITROEN,169,C3 1.4 HDI EXCLUSIVE,1,Privado,Física,SAN JUSTO,BUENOS AIRES,Masculino,1960,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-18,2007-02-26,01154,LA MATANZA Nº 06,Buenos Aires,Nacional,2007,12,SEDAN 4 PTAS,08,CHEVROLET,BD,CORSA CLASSIC 4P SUP 1.6N,1,Privado,Física,I. CASANOVA,BUENOS AIRES,Masculino,1980,ARGENTINA,50,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-19,2017-02-17,01154,LA MATANZA Nº 06,Buenos Aires,Protocolo 21,2017,05,SEDAN 5 PUERTAS,024,CHEVROLET,617,ONIX 1.4 N LTZ,1,Privado,Física,SAN JUSTO,BUENOS AIRES,Femenino,1995,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-19,2004-04-29,01154,LA MATANZA Nº 06,Buenos Aires,Protocolo 21,2004,05,SEDAN 5 PTAS,136,VOLKSWAGEN,283,GOL 1.9 SD,1,Privado,Física,SAN JUSTO,BUENOS AIRES,Femenino,1950,PARAGUAY,100,06,PRY
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-22,2011-05-10,01154,LA MATANZA Nº 06,Buenos Aires,Protocolo 21,2011,13,FURGON,112,RENAULT,732,MASTER PH3 DCI 120 L2H2 PKCNF,1,Privado,Jurídica,RAMOS MEJIA,BUENOS AIRES,No aplica,2005,No aplica,100,06,
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-22,2012-08-29,01154,LA MATANZA Nº 06,Buenos Aires,Nacional,2012,12,SEDAN 4 PTAS,08,CHEVROLET,DP,CLASSIC 4P LS A+D SPIRIT 1.4N,1,Privado,Física,SAN JUSTO,BUENOS AIRES,Masculino,1977,ITALIA,100,06,ITA
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-23,2006-03-07,01154,LA MATANZA Nº 06,Buenos Aires,Protocolo 21,2006,02,SEDAN 4 PTAS,047,FORD,640,FIESTA 1.4L EDGE PLUS TDCI,1,Privado,Física,SAN JUSTO,BUENOS AIRES,Masculino,1992,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-25,2016-10-28,01154,LA MATANZA Nº 06,Buenos Aires,Protocolo 21,2016,05,SEDAN 5 PUERTAS,024,CHEVROLET,616,ONIX 1.4 N LT,1,Privado,Física,SAN JUSTO,BUENOS AIRES,Femenino,1983,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-25,2004-10-22,01154,LA MATANZA Nº 06,Buenos Aires,Protocolo 21,2004,22,SEDAN 3 PTAS,047,FORD,560,KA 1.6,1,Privado,Física,SAN JUSTO,BUENOS AIRES,Femenino,1986,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-25,2017-07-04,01154,LA MATANZA Nº 06,Buenos Aires,Importado,2017,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,544,GOLF 1.4L TSI BLUEMOTION TECHNOLOGY,1,Privado,Física,SAN JUSTO,BUENOS AIRES,Masculino,1957,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-26,2013-07-25,01154,LA MATANZA Nº 06,Buenos Aires,Protocolo 21,2013,22,SEDAN 3 PUERTAS,047,FORD,814,KA FLY PLUS 1.0L,1,Privado,Física,SAN JUSTO,BUENOS AIRES,Femenino,1986,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-30,2003-09-05,01154,LA MATANZA Nº 06,Buenos Aires,Protocolo 21,2003,22,SEDAN 3 PUERTAS,044,FIAT,487,UNO S 1.3,1,Privado,Física,SAN JUSTO,BUENOS AIRES,Femenino,1976,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-30,1998-12-10,01154,LA MATANZA Nº 06,Buenos Aires,Importado,1998,22,SEDAN 3 PTAS,004,ALFA ROMEO,138,145 P TD,1,Privado,Física,RAMOS MEJIA,BUENOS AIRES,Femenino,1989,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-30,2014-03-27,01154,LA MATANZA Nº 06,Buenos Aires,Importado,2014,98,SEDAN 3 PUERTAS CON PORTON,058,HYUNDAI,336,VELOSTER,1,Privado,Física,SAN JUSTO,BUENOS AIRES,No identificado,1970,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-08,2004-04-15,01155,PERGAMINO Nº 2,Buenos Aires,Importado,2004,05,SEDAN 5 PUERTAS,025,CHRYSLER,122,PT CRUISER LIMITED,1,Privado,Física,LOS POLVORINES,BUENOS AIRES,Femenino,1981,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-16,2006-01-05,01155,PERGAMINO Nº 2,Buenos Aires,Protocolo 21,2006,11,PICK UP,024,CHEVROLET,322,S10 2.8 DLX 4X4 T.I.(CAB DOBLE),1,Privado,Física,MONTE HERMOSO,BUENOS AIRES,Masculino,1973,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-05,2005-05-31,01156,HURLINGHAM Nº 1 (EX. MORON Nº 4),Buenos Aires,Nacional,2005,17,SEDAN 5 PUERTAS,08,CHEVROLET,BC,CORSA CLASSIC SW BASE +AC 1.6N,1,Privado,Física,HURLINGHAM,BUENOS AIRES,Femenino,1983,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-08,2006-11-10,01156,HURLINGHAM Nº 1 (EX. MORON Nº 4),Buenos Aires,Importado,2006,02,SEDAN 4 PTAS,136,VOLKSWAGEN,335,BORA 1.8T,1,Privado,Física,HURLINGHAM,BUENOS AIRES,Masculino,1987,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-09,1997-01-06,01156,HURLINGHAM Nº 1 (EX. MORON Nº 4),Buenos Aires,Nacional,1997,16,BERLINA,37,RENAULT,BB,CLIO RT 5 PTAS.,1,Privado,Física,CASTELAR,BUENOS AIRES,Masculino,1984,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-11,2010-11-29,01156,HURLINGHAM Nº 1 (EX. MORON Nº 4),Buenos Aires,Nacional,2010,17,SEDAN 5 PTAS,37,RENAULT,UV,KANGOO AUTH.PLUS 1.6 DA AA CD PK 2P,1,Privado,Física,WILLIAM C MORRIS,BUENOS AIRES,Masculino,1972,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-15,2007-12-10,01156,HURLINGHAM Nº 1 (EX. MORON Nº 4),Buenos Aires,Nacional,2007,12,SEDAN 4 PUERTAS,34,PEUGEOT,ES,PARTNER PATAGONICA 1.9 D,1,Privado,Física,ITUZAINGÓ,BUENOS AIRES,Masculino,1979,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-15,2008-09-18,01156,HURLINGHAM Nº 1 (EX. MORON Nº 4),Buenos Aires,Importado,2008,04,RURAL 5 PUERTAS,136,VOLKSWAGEN,185,SHARAN TDI,1,Privado,Física,HURLINGHAM,BUENOS AIRES,Masculino,1977,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-16,2012-03-02,01156,HURLINGHAM Nº 1 (EX. MORON Nº 4),Buenos Aires,Protocolo 21,2012,05,SEDAN 5 PUERTAS,044,FIAT,729,PUNTO ATTRACTIVE 1.4 8V,1,Privado,Física,HURLINGHAM,BUENOS AIRES,Masculino,1964,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-16,2013-09-25,01156,HURLINGHAM Nº 1 (EX. MORON Nº 4),Buenos Aires,Importado,2013,05,SEDAN 5 PUERTAS,112,RENAULT,937,MEGANE III PH2 2.0 16V LUXE,1,Privado,Física,HURLIGHAM,BUENOS AIRES,Masculino,1987,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-18,2016-10-03,01156,HURLINGHAM Nº 1 (EX. MORON Nº 4),Buenos Aires,Nacional,2016,12,SEDAN 4 PUERTAS,08,CHEVROLET,DX,CLASSIC 4 P LS ABS+AIRBAG 1.4N,1,Privado,Física,HURLINGHAM,BUENOS AIRES,Masculino,1995,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-25,1998-02-05,01156,HURLINGHAM Nº 1 (EX. MORON Nº 4),Buenos Aires,Importado,1998,05,SEDAN 5 PTAS,024,CHEVROLET,103,CORSA GL 1.6 MPFI,1,Privado,Física,HURLINGHAM,BUENOS AIRES,Femenino,1985,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-26,2011-02-18,01156,HURLINGHAM Nº 1 (EX. MORON Nº 4),Buenos Aires,Nacional,2011,20,PICK-UP,53,VOLKSWAGEN,MT,AMAROK 2.0L TDI 4X4 1H0,1,Privado,Física,HURLINGHAM,BUENOS AIRES,Femenino,1974,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-30,2013-02-15,01156,HURLINGHAM Nº 1 (EX. MORON Nº 4),Buenos Aires,Importado,2013,10,TODO TERRENO,136,VOLKSWAGEN,449,TIGUAN 2.0 TSI 4 MOTION,1,Privado,Física,HURLINGHAM,BUENOS AIRES,Masculino,1991,ARGENTINA,50,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-31,2005-11-09,01156,HURLINGHAM Nº 1 (EX. MORON Nº 4),Buenos Aires,Protocolo 21,2005,22,SEDAN 3 PUERTAS,044,FIAT,592,UNO FIRE 1242 MPI 8V,1,Privado,Física,VILLA SARMIENTO,BUENOS AIRES,Masculino,1993,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-01,2016-07-18,01157,MORON Nº 05,Buenos Aires,Protocolo 21,2016,05,SEDAN 5 PUERTAS,024,CHEVROLET,616,ONIX 1.4 N LT,1,Privado,Física,PALOMAR,BUENOS AIRES,Femenino,1963,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-03,2016-11-04,01157,MORON Nº 05,Buenos Aires,Importado,2016,04,RURAL 5 PUERTAS,136,VOLKSWAGEN,544,GOLF 1.4L TSI BLUEMOTION TECHNO,1,Privado,Física,VILLA SARMIENTO,BUENOS AIRES,Masculino,1978,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-03,2003-07-17,01157,MORON Nº 05,Buenos Aires,Protocolo 21,2003,04,RURAL 5 PUERTAS,047,FORD,596,ECOSPORT 1.6 L 4X2 XLS,1,Privado,Física,HAEDO,BUENOS AIRES,Masculino,1980,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-10,2007-06-20,01157,MORON Nº 05,Buenos Aires,Protocolo 21,2007,12,FAMILIAR,044,FIAT,305,FIORINO FIRE 1242 MPI 8V,1,Privado,Física,VILLA SARMIENTO,BUENOS AIRES,Masculino,1986,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-10,2013-01-02,01157,MORON Nº 05,Buenos Aires,Nacional,2013,22,FURGON,34,PEUGEOT,KE,PARTNER CONFORT 1.4,1,Privado,Física,ITUZAINGÓ,BUENOS AIRES,Masculino,1997,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-10,2016-06-22,01157,MORON Nº 05,Buenos Aires,Nacional,2016,17,SEDAN 5 PUERTAS,17,FIAT,AY,PALIO (326) ATTRACTIVE 5P 1.4 8V,1,Privado,Física,EL PALOMAR,BUENOS AIRES,Masculino,1970,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-16,2009-05-15,01157,MORON Nº 05,Buenos Aires,Nacional,2009,20,PICK-UP,68,TOYOTA,40,HILUX 4X4 CABINA DOBLE SRV 3.0 TDI,1,Privado,Física,HAEDO,BUENOS AIRES,Masculino,1953,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-16,2011-07-06,01157,MORON Nº 05,Buenos Aires,Protocolo 21,2011,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,448,FOX 1.6 I MOTION,1,Privado,Física,HAEDO,BUENOS AIRES,Masculino,1975,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-22,2005-10-03,01157,MORON Nº 05,Buenos Aires,Protocolo 21,2005,30,FURGONETA,044,FIAT,591,FIORINO FIRE 1242 MPI 8V,1,Privado,Física,HAEDO,BUENOS AIRES,Masculino,1986,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-31,2014-12-15,01157,MORON Nº 05,Buenos Aires,Protocolo 21,2014,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,413,GOL TREND 1.6,1,Privado,Física,HAEDO,BUENOS AIRES,Femenino,1967,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-03,2009-01-09,01158,TRES DE FEBRERO Nº 3,Buenos Aires,Protocolo 21,2009,02,SEDAN 4 PUERTAS,047,FORD,774,FIESTA MAX 1.4L EDGE PLUS TDCI,1,Privado,Física,CIUDADELA,BUENOS AIRES,Masculino,1975,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-09,2015-06-25,01158,TRES DE FEBRERO Nº 3,Buenos Aires,Nacional,2015,17,SEDAN 5 PUERTAS,17,FIAT,AY,PALIO (326) ATTRACTIVE 5P 1.4 8V,1,Privado,Física,CIUDADELA,BUENOS AIRES,No identificado,1980,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-11,2006-07-26,01158,TRES DE FEBRERO Nº 3,Buenos Aires,Protocolo 21,2006,22,SEDAN 3 PTAS,136,VOLKSWAGEN,274,GOL 1.6,1,Privado,Física,VILLA BOSCH,BUENOS AIRES,Masculino,1992,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-11,2012-06-15,01158,TRES DE FEBRERO Nº 3,Buenos Aires,Protocolo 21,2012,05,SEDAN 5 PTAS,136,VOLKSWAGEN,348,FOX 1.6,1,Privado,Física,SAENZ PEÑA,BUENOS AIRES,No identificado,1996,ARGENTINA,100,06,ARG
